id,title,overview,genres,vote_average,vote_count
12253,Biker Boyz,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.","['Action', 'Drama']",5.0,63.0
9358,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.","['Horror', 'Mystery']",5.9,1046.0
1647,The Recruit,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.","['Action', 'Thriller']",6.2,545.0
9027,The Guru,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.","['Comedy', 'Romance']",5.1,76.0
21189,Lost in La Mancha,"Fulton and Pepe's 2000 documentary captures Terry Gilliam's attempt to get The Man Who Killed Don Quixote off the ground. Back injuries, freakish storms, and more zoom in to sabotage the project (which has never been resurrected).",['Documentary'],7.2,63.0
10894,May,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her.","['Drama', 'Horror', 'Thriller', 'Romance']",6.3,153.0
12490,Ordinary Decent Criminal,"Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all.","['Comedy', 'Thriller']",6.0,66.0
4193,Evil Under the Sun,"Trying to find how a millionaire wound up with a phony diamond brings Hercule Poirot to an exclusive island resort frequented by the rich and famous. When a murder is committed, everyone has an alibi.","['Thriller', 'Crime', 'Mystery', 'Drama']",6.5,73.0
10724,Firefox,"The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox.","['Science Fiction', 'Action', 'Adventure', 'Thriller']",5.5,141.0
11915,The Gendarme and the Gendarmettes,"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped.",['Comedy'],6.2,89.0
10150,The Last Unicorn,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.","['Fantasy', 'Animation', 'Family']",7.0,117.0
8288,A Midsummer Night's Sex Comedy,"Centred around a weekend party at the home of inventor Andrew Hobbs and his wife Adrian, attended by randy doctor Maxwell Jordan, his nurse Dulcy, renowned philosopher Dr.Leopold Sturgis and his fiancée, this is a light comedy concerning their various emotional, intellectual and sexual entanglements, loosely based on Ingmar Bergman's 'Smiles of a Summer Night' .","['Comedy', 'Romance']",6.5,93.0
15600,Missing,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to a South American country to investigate the sudden disappearance of his son after a right-wing military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the right-wing dictatorship.,"['Drama', 'History', 'Mystery', 'Thriller']",7.2,81.0
14645,Santa Claus Is a Stinker,"Félix, disguised as Father Christmas, hands out leaflets advertising a sexy Christmas party. His place is taken by an African Santa Claus and he returns to his caravan only to find his girlfriend Josette about to leave him. When he comes after her, she takes refuge at ""SOS Distress"", run by two neurotics, Thérèse and Pierre.",['Comedy'],7.4,203.0
30874,The New York Ripper,A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.,['Horror'],5.7,60.0
29702,Tenebre,An American writer in Rome is stalked by a serial killer bent on harassing him while killing all people associated with his work on his latest book.,"['Horror', 'Mystery', 'Thriller']",6.6,107.0
9699,Trail of the Pink Panther,"The Pink Panther diamond is stolen once again from Lugash and the authorities call in Chief Inspector Clouseau from France. His plane disappears en-route. This time, famous French TV reporter Marie Jouvet sets out to solve the mystery and starts to interview everybody connected to Clouseau.","['Comedy', 'Crime']",4.9,63.0
47955,White Dog,A trainer attempts to retrain a vicious dog that's been raised to kill black people.,"['Horror', 'Drama', 'Thriller']",6.5,56.0
9919,How to Lose a Guy in 10 Days,"An advice columnist, Andie Anderson (Kate Hudson), tries pushing the boundaries of what she can write about in her new piece about how to get a man to leave you in 10 days. Her editor, Lana (Bebe Neuwirth), loves it, and Andie goes off to find a man she can use for the experiment. Enter executive Ben Berry (Matthew McConaughey), who is so confident in his romantic prowess that he thinks he can make any woman fall in love with him in 10 days. When Andie and Ben meet, their plans backfire.","['Comedy', 'Romance']",6.3,873.0
6038,Shanghai Knights,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.","['Action', 'Adventure', 'Comedy', 'Western']",6.0,707.0
9480,Daredevil,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.","['Fantasy', 'Action', 'Crime', 'Science Fiction', 'Thriller']",5.0,1551.0
14873,The Jungle Book 2,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.","['Family', 'Animation', 'Adventure']",5.6,278.0
1956,Gerry,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.,"['Mystery', 'Drama', 'Adventure']",6.1,69.0
12112,He Loves Me... He Loves Me Not,"Angelique, a young student, is in love with a married doctor. We see her attempts to make him leave his pregnant wife, but he does not appear for meetings or finally the booked journey to Florence. Then the movie is turned back to the beginning, and the view changes: We are now following the view of the doctor instead of Angeliques. And things look quite different now...","['Drama', 'Romance', 'Thriller']",6.9,79.0
12139,Dennis the Menace,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,"['Family', 'Comedy']",5.5,280.0
